Topology,Try,Node,Sequence Number,Timestamp,States Count
Bell South,21,s43,2,1656876493466,54
Bell South,21,s43,2,1656876497225,106
Bell South,21,s43,3,1656876583218,107
Bell South,21,s43,3,1656876587044,159
Bell South,21,s35,1,1656876394232,1
Bell South,21,s35,1,1656876400263,53
Bell South,21,s35,2,1656876493784,54
Bell South,21,s35,2,1656876499445,106
Bell South,21,s35,3,1656876583615,107
Bell South,21,s35,3,1656876589941,159
Bell South,21,s19,1,1656876394172,1
Bell South,21,s19,1,1656876400247,67
Bell South,21,s19,2,1656876493721,68
Bell South,21,s19,2,1656876500452,137
Bell South,21,s19,3,1656876583532,138
Bell South,21,s19,3,1656876590955,209
Bell South,21,s27,1,1656876394155,1
Bell South,21,s27,1,1656876399739,56
Bell South,21,s27,2,1656876493709,57
Bell South,21,s27,2,1656876499766,115
Bell South,21,s27,3,1656876583539,116
Bell South,21,s27,3,1656876590148,175
Bell South,21,s10,1,1656876394465,1
Bell South,21,s10,1,1656876400316,57
Bell South,21,s10,2,1656876493922,58
Bell South,21,s10,2,1656876500391,117
Bell South,21,s10,3,1656876583726,118
Bell South,21,s10,3,1656876590022,178
Bell South,21,s15,1,1656876394512,1
Bell South,21,s15,1,1656876400304,57
Bell South,21,s15,2,1656876493915,58
Bell South,21,s15,2,1656876499867,117
Bell South,21,s15,3,1656876583899,118
Bell South,21,s15,3,1656876590676,178
Bell South,21,s7,1,1656876394368,1
Bell South,21,s7,1,1656876400599,65
Bell South,21,s7,2,1656876493921,66
Bell South,21,s7,2,1656876500513,131
Bell South,21,s7,3,1656876583732,132
Bell South,21,s7,3,1656876590729,199
Bell South,21,s29,1,1656876394134,1
Bell South,21,s29,1,1656876399697,53
Bell South,21,s29,2,1656876493684,54
Bell South,21,s29,2,1656876498860,106
Bell South,21,s29,3,1656876583512,107
Bell South,21,s29,3,1656876589151,158
Bell South,21,s1,1,1656876394357,1
Bell South,21,s1,1,1656876396983,57
Bell South,21,s1,2,1656876493875,58
Bell South,21,s1,2,1656876496545,117
Bell South,21,s1,3,1656876583647,118
Bell South,21,s1,3,1656876586696,178
Bell South,21,s9,1,1656876394313,1
Bell South,21,s9,1,1656876400082,57
Bell South,21,s9,2,1656876493795,58
Bell South,21,s9,2,1656876500211,117
Bell South,21,s9,3,1656876583611,118
Bell South,21,s9,3,1656876590155,178
Bell South,21,s45,1,1656876394146,1
Bell South,21,s45,1,1656876398141,68
Bell South,21,s45,2,1656876493697,69
Bell South,21,s45,2,1656876498140,132
Bell South,21,s45,3,1656876583532,133
Bell South,21,s45,3,1656876587648,194
Bell South,21,s21,1,1656876394228,1
Bell South,21,s21,1,1656876400387,53
Bell South,21,s21,2,1656876493869,54
Bell South,21,s21,2,1656876500605,123
Bell South,21,s21,3,1656876583681,124
Bell South,21,s21,3,1656876590975,195
Bell South,21,s25,1,1656876394253,1
Bell South,21,s25,1,1656876399819,56
Bell South,21,s25,2,1656876493806,57
Bell South,21,s25,2,1656876500004,115
Bell South,21,s25,3,1656876583636,116
Bell South,21,s25,3,1656876590503,175
Bell South,21,s47,1,1656876394165,1
Bell South,21,s47,1,1656876397461,57
Bell South,21,s47,2,1656876493647,58
Bell South,21,s47,2,1656876497537,117
Bell South,21,s47,3,1656876583461,118
Bell South,21,s47,3,1656876588219,178
Bell South,21,s6,1,1656876394398,1
Bell South,21,s6,1,1656876400070,57
Bell South,21,s6,2,1656876493883,58
Bell South,21,s6,2,1656876500083,117
Bell South,21,s6,3,1656876583782,118
Bell South,21,s6,3,1656876590279,178
Bell South,21,s40,1,1656876394168,1
Bell South,21,s40,1,1656876400590,68
Bell South,21,s40,2,1656876493650,69
Bell South,21,s40,2,1656876500374,133
Bell South,21,s40,3,1656876583550,134
Bell South,21,s40,3,1656876590940,198
Bell South,21,s50,1,1656876393931,1
Bell South,21,s50,1,1656876397360,53
Bell South,21,s50,2,1656876493467,54
Bell South,21,s50,2,1656876496919,106
Bell South,21,s50,3,1656876583225,107
Bell South,21,s50,3,1656876587208,159
Bell South,21,s44,1,1656876394237,1
Bell South,21,s44,1,1656876397772,52
Bell South,21,s44,2,1656876493777,53
Bell South,21,s44,2,1656876497211,104
Bell South,21,s44,3,1656876583603,105
Bell South,21,s44,3,1656876588379,176
Bell South,21,s46,1,1656876394286,1
Bell South,21,s46,1,1656876397914,68
Bell South,21,s46,2,1656876493837,69
Bell South,21,s46,2,1656876498481,132
Bell South,21,s46,3,1656876583660,133
Bell South,21,s46,3,1656876588436,194
Bell South,21,s41,1,1656876394134,1
Bell South,21,s41,1,1656876400143,52
Bell South,21,s41,2,1656876493683,53
Bell South,21,s41,2,1656876499775,105
Bell South,21,s41,3,1656876583514,106
Bell South,21,s41,3,1656876590942,158
Bell South,21,s51,1,1656876393878,1
Bell South,21,s51,1,1656876397187,53
Bell South,21,s51,2,1656876493425,54
Bell South,21,s51,2,1656876497036,106
Bell South,21,s51,3,1656876583170,107
Bell South,21,s51,3,1656876587307,159
Bell South,21,s18,1,1656876394172,1
Bell South,21,s18,1,1656876400533,67
Bell South,21,s18,2,1656876493725,68
Bell South,21,s18,2,1656876500299,134
Bell South,21,s18,3,1656876583533,135
Bell South,21,s18,3,1656876590798,201
Bell South,21,s12,1,1656876394138,1
Bell South,21,s12,1,1656876398664,51
Bell South,21,s12,2,1656876493695,52
Bell South,21,s12,2,1656876498918,102
Bell South,21,s12,3,1656876583523,103
Bell South,21,s12,3,1656876589151,153
Bell South,21,s30,1,1656876394136,1
Bell South,21,s30,1,1656876399706,53
Bell South,21,s30,2,1656876493689,54
Bell South,21,s30,2,1656876498883,106
Bell South,21,s30,3,1656876583520,107
Bell South,21,s30,3,1656876588907,158
Bell South,21,s5,1,1656876393994,1
Bell South,21,s5,1,1656876400468,57
Bell South,21,s5,2,1656876493509,58
Bell South,21,s5,2,1656876500339,117
Bell South,21,s5,3,1656876583343,118
Bell South,21,s5,3,1656876590865,178
Bell South,21,s17,1,1656876394490,1
Bell South,21,s17,1,1656876399625,57
Bell South,21,s17,2,1656876493918,58
Bell South,21,s17,2,1656876499956,117
Bell South,21,s17,3,1656876583874,118
Bell South,21,s17,3,1656876590632,178
Bell South,21,s32,1,1656876394109,1
Bell South,21,s32,1,1656876400199,67
Bell South,21,s32,2,1656876493661,68
Bell South,21,s32,2,1656876500396,137
Bell South,21,s32,3,1656876583472,138
Bell South,21,s32,3,1656876590974,209
Bell South,21,s48,1,1656876394197,1
Bell South,21,s48,1,1656876397523,56
Bell South,21,s48,2,1656876493748,57
Bell South,21,s48,2,1656876497715,115
Bell South,21,s48,3,1656876583579,116
Bell South,21,s48,3,1656876587820,175
Bell South,21,s36,1,1656876393951,1
Bell South,21,s36,1,1656876400408,57
Bell South,21,s36,2,1656876493506,58
Bell South,21,s36,2,1656876499784,117
Bell South,21,s36,3,1656876583337,118
Bell South,21,s36,3,1656876590439,178
Bell South,21,s28,1,1656876394019,1
Bell South,21,s28,1,1656876399856,53
Bell South,21,s28,2,1656876493573,54
Bell South,21,s28,2,1656876498556,106
Bell South,21,s28,3,1656876583403,107
Bell South,21,s28,3,1656876588938,158
Bell South,21,s11,1,1656876394076,1
Bell South,21,s11,1,1656876400127,57
Bell South,21,s11,2,1656876493630,58
Bell South,21,s11,2,1656876499963,117
Bell South,21,s11,3,1656876583461,118
Bell South,21,s11,3,1656876590196,178
Bell South,21,s42,1,1656876394009,1
Bell South,21,s42,1,1656876399737,53
Bell South,21,s42,2,1656876493547,54
Bell South,21,s42,2,1656876499674,106
Bell South,21,s42,3,1656876583298,107
Bell South,21,s42,3,1656876589154,159
Bell South,21,s13,1,1656876394217,1
Bell South,21,s13,1,1656876399161,52
Bell South,21,s13,2,1656876493771,53
Bell South,21,s13,2,1656876499334,104
Bell South,21,s13,3,1656876583602,105
Bell South,21,s13,3,1656876588973,156
Bell South,21,s16,1,1656876394346,1
Bell South,21,s16,1,1656876400579,57
Bell South,21,s16,2,1656876493834,58
Bell South,21,s16,2,1656876500513,117
Bell South,21,s16,3,1656876583722,118
Bell South,21,s16,3,1656876591186,178
Bell South,21,s37,1,1656876394379,1
Bell South,21,s37,1,1656876400256,57
Bell South,21,s37,2,1656876493864,58
Bell South,21,s37,2,1656876500333,117
Bell South,21,s37,3,1656876583675,118
Bell South,21,s37,3,1656876590380,178
Bell South,21,s34,1,1656876394163,1
Bell South,21,s34,1,1656876400250,52
Bell South,21,s34,2,1656876493718,53
Bell South,21,s34,2,1656876500163,105
Bell South,21,s34,3,1656876583545,106
Bell South,21,s34,3,1656876590673,158
Bell South,21,s8,1,1656876394012,1
Bell South,21,s8,1,1656876400508,57
Bell South,21,s8,2,1656876493566,58
Bell South,21,s8,2,1656876500174,117
Bell South,21,s8,3,1656876583431,118
Bell South,21,s8,3,1656876590737,178
Bell South,21,s14,1,1656876394641,1
Bell South,21,s14,1,1656876400534,57
Bell South,21,s14,2,1656876494067,58
Bell South,21,s14,2,1656876500040,117
Bell South,21,s14,3,1656876584022,118
Bell South,21,s14,3,1656876590537,178
Bell South,21,s39,1,1656876394175,1
Bell South,21,s39,1,1656876400367,67
Bell South,21,s39,2,1656876493717,68
Bell South,21,s39,2,1656876500380,137
Bell South,21,s39,3,1656876583528,138
Bell South,21,s39,3,1656876590757,209
Bell South,21,s38,1,1656876394390,1
Bell South,21,s38,1,1656876400482,67
Bell South,21,s38,2,1656876493950,68
Bell South,21,s38,2,1656876500569,137
Bell South,21,s38,3,1656876583737,138
Bell South,21,s38,3,1656876590890,209
Bell South,22,s24,1,1656876787364,1
Bell South,22,s24,1,1656876793803,57
Bell South,22,s24,2,1656876836107,58
Bell South,22,s24,2,1656876843196,117
Bell South,22,s24,3,1656876907214,118
Bell South,22,s24,3,1656876914403,178
Bell South,22,s22,1,1656876787426,1
Bell South,22,s22,1,1656876793154,53
Bell South,22,s22,2,1656876836247,54
Bell South,22,s22,2,1656876843058,124
Bell South,22,s22,3,1656876907364,125
Bell South,22,s22,3,1656876915274,196
Bell South,22,s26,1,1656876786984,1
Bell South,22,s26,1,1656876794134,64
Bell South,22,s26,2,1656876835720,65
Bell South,22,s26,2,1656876843254,134
Bell South,22,s26,3,1656876906830,135
Bell South,22,s26,3,1656876915220,206
Bell South,22,s23,1,1656876787166,1
Bell South,22,s23,1,1656876794151,70
Bell South,22,s23,2,1656876835884,71
Bell South,22,s23,2,1656876843533,139
Bell South,22,s23,3,1656876906996,140
Bell South,22,s23,3,1656876914673,209
Bell South,22,s20,1,1656876787255,1
Bell South,22,s20,1,1656876793178,53
Bell South,22,s20,2,1656876836097,54
Bell South,22,s20,2,1656876843502,124
Bell South,22,s20,3,1656876907187,125
Bell South,22,s20,3,1656876915362,196
Bell South,22,s2,1,1656876787142,1
Bell South,22,s2,1,1656876794091,58
Bell South,22,s2,2,1656876835798,59
Bell South,22,s2,2,1656876843497,119
Bell South,22,s2,3,1656876906967,120
Bell South,22,s2,3,1656876915451,181
Bell South,22,s4,1,1656876787001,1
Bell South,22,s4,1,1656876792351,53
Bell South,22,s4,2,1656876835779,54
Bell South,22,s4,2,1656876842512,106
Bell South,22,s4,3,1656876906832,107
Bell South,22,s4,3,1656876914106,159
Bell South,22,s3,1,1656876787062,1
Bell South,22,s3,1,1656876793657,53
Bell South,22,s3,2,1656876835783,54
Bell South,22,s3,2,1656876843143,106
Bell South,22,s3,3,1656876906906,107
Bell South,22,s3,3,1656876915209,159
Bell South,22,s31,1,1656876787309,1
Bell South,22,s31,1,1656876793299,53
Bell South,22,s31,2,1656876836044,54
Bell South,22,s31,2,1656876842637,105
Bell South,22,s31,3,1656876907156,106
Bell South,22,s31,3,1656876913597,158
Bell South,22,s33,1,1656876787390,1
Bell South,22,s33,1,1656876794412,72
Bell South,22,s33,2,1656876836123,73
Bell South,22,s33,2,1656876843051,143
Bell South,22,s33,3,1656876907249,144
Bell South,22,s33,3,1656876915429,215
Bell South,22,s49,1,1656876786848,1
Bell South,22,s49,1,1656876790734,58
Bell South,22,s49,2,1656876835743,59
Bell South,22,s49,2,1656876840116,119
Bell South,22,s49,3,1656876906701,120
Bell South,22,s49,3,1656876912491,181
Bell South,22,s43,1,1656876786881,1
Bell South,22,s43,1,1656876790913,53
Bell South,22,s43,2,1656876835605,54
Bell South,22,s43,2,1656876839877,106
Bell South,22,s43,3,1656876906725,107
Bell South,22,s43,3,1656876910771,159
Bell South,22,s35,1,1656876787222,1
Bell South,22,s35,1,1656876793410,53
Bell South,22,s35,2,1656876835956,54
Bell South,22,s35,2,1656876841405,106
Bell South,22,s35,3,1656876907065,107
Bell South,22,s35,3,1656876914076,159
Bell South,22,s19,1,1656876787160,1
Bell South,22,s19,1,1656876794148,72
Bell South,22,s19,2,1656876835890,73
Bell South,22,s19,2,1656876843587,143
Bell South,22,s19,3,1656876907002,144
Bell South,22,s19,3,1656876915392,215
Bell South,22,s27,1,1656876787144,1
Bell South,22,s27,1,1656876793350,57
Bell South,22,s27,2,1656876835880,58
Bell South,22,s27,2,1656876842508,117
Bell South,22,s27,3,1656876906991,118
Bell South,22,s27,3,1656876914419,178
Bell South,22,s10,1,1656876787422,1
Bell South,22,s10,1,1656876794037,58
Bell South,22,s10,2,1656876836079,59
Bell South,22,s10,2,1656876843261,119
Bell South,22,s10,3,1656876907255,120
Bell South,22,s10,3,1656876914717,181
Bell South,22,s15,1,1656876787507,1
Bell South,22,s15,1,1656876793673,58
Bell South,22,s15,2,1656876836248,59
Bell South,22,s15,2,1656876842882,119
Bell South,22,s15,3,1656876907353,120
Bell South,22,s15,3,1656876914667,181
Bell South,22,s7,1,1656876787354,1
Bell South,22,s7,1,1656876794227,68
Bell South,22,s7,2,1656876836087,69
Bell South,22,s7,2,1656876843460,135
Bell South,22,s7,3,1656876907200,136
Bell South,22,s7,3,1656876915490,203
Bell South,22,s29,1,1656876787119,1
Bell South,22,s29,1,1656876793078,53
Bell South,22,s29,2,1656876835853,54
Bell South,22,s29,2,1656876842104,105
Bell South,22,s29,3,1656876906973,106
Bell South,22,s29,3,1656876913650,158
Bell South,22,s1,1,1656876787328,1
Bell South,22,s1,1,1656876790288,58
Bell South,22,s1,2,1656876835987,59
Bell South,22,s1,2,1656876838909,119
Bell South,22,s1,3,1656876907154,120
Bell South,22,s1,3,1656876910084,181
Bell South,22,s9,1,1656876787305,1
Bell South,22,s9,1,1656876793817,58
Bell South,22,s9,2,1656876835964,59
Bell South,22,s9,2,1656876843172,119
Bell South,22,s9,3,1656876907136,120
Bell South,22,s9,3,1656876915218,181
Bell South,22,s45,1,1656876787134,1
Bell South,22,s45,1,1656876792189,68
Bell South,22,s45,2,1656876835871,69
Bell South,22,s45,2,1656876840452,131
Bell South,22,s45,3,1656876906982,132
Bell South,22,s45,3,1656876912574,195
Bell South,22,s21,1,1656876787215,1
Bell South,22,s21,1,1656876793979,53
Bell South,22,s21,2,1656876836040,54
Bell South,22,s21,2,1656876843338,124
Bell South,22,s21,3,1656876907153,125
Bell South,22,s21,3,1656876915365,196
Bell South,22,s25,1,1656876787245,1
Bell South,22,s25,1,1656876793726,57
Bell South,22,s25,2,1656876835978,58
Bell South,22,s25,2,1656876842454,117
Bell South,22,s25,3,1656876907088,118
Bell South,22,s25,3,1656876913420,178
Bell South,22,s47,1,1656876787156,1
Bell South,22,s47,1,1656876791091,58
Bell South,22,s47,2,1656876835814,59
Bell South,22,s47,2,1656876841238,119
Bell South,22,s47,3,1656876906990,120
Bell South,22,s47,3,1656876912344,181
Bell South,22,s6,1,1656876787392,1
Bell South,22,s6,1,1656876793914,58
Bell South,22,s6,2,1656876836118,59
Bell South,22,s6,2,1656876843232,119
Bell South,22,s6,3,1656876907238,120
Bell South,22,s6,3,1656876914123,181
Bell South,22,s40,1,1656876787154,1
Bell South,22,s40,1,1656876793937,68
Bell South,22,s40,2,1656876835888,69
Bell South,22,s40,2,1656876843249,133
Bell South,22,s40,3,1656876907002,134
Bell South,22,s40,3,1656876915235,197
Bell South,22,s50,1,1656876786888,1
Bell South,22,s50,1,1656876791213,53
Bell South,22,s50,2,1656876835611,54
Bell South,22,s50,2,1656876839713,106
Bell South,22,s50,3,1656876906732,107
Bell South,22,s50,3,1656876910875,159
Bell South,22,s44,1,1656876787216,1
Bell South,22,s44,1,1656876790956,52
Bell South,22,s44,2,1656876835946,53
Bell South,22,s44,2,1656876840746,106
Bell South,22,s44,3,1656876907071,107
Bell South,22,s44,3,1656876912370,178
Bell South,22,s46,1,1656876787263,1
Bell South,22,s46,1,1656876791955,68
Bell South,22,s46,2,1656876836015,69
Bell South,22,s46,2,1656876840716,131
Bell South,22,s46,3,1656876907110,132
Bell South,22,s46,3,1656876912114,195
Bell South,22,s41,1,1656876787117,1
Bell South,22,s41,1,1656876793465,53
Bell South,22,s41,2,1656876835853,54
Bell South,22,s41,2,1656876842821,106
Bell South,22,s41,3,1656876906964,107
Bell South,22,s41,3,1656876913269,159
Bell South,22,s51,1,1656876786833,1
Bell South,22,s51,1,1656876790870,53
Bell South,22,s51,2,1656876835557,54
Bell South,22,s51,2,1656876840215,106
Bell South,22,s51,3,1656876906680,107
Bell South,22,s51,3,1656876911110,159
Bell South,22,s18,1,1656876787161,1
Bell South,22,s18,1,1656876793720,65
Bell South,22,s18,2,1656876835895,66
Bell South,22,s18,2,1656876843319,131
Bell South,22,s18,3,1656876907003,132
Bell South,22,s18,3,1656876915303,203
Bell South,22,s12,1,1656876787125,1
Bell South,22,s12,1,1656876793290,51
Bell South,22,s12,2,1656876835865,52
Bell South,22,s12,2,1656876841616,102
Bell South,22,s12,3,1656876906974,103
Bell South,22,s12,3,1656876913045,153
Bell South,22,s30,1,1656876787125,1
Bell South,22,s30,1,1656876792930,53
Bell South,22,s30,2,1656876835860,54
Bell South,22,s30,2,1656876842420,105
Bell South,22,s30,3,1656876906972,106
Bell South,22,s30,3,1656876913159,158
Bell South,22,s5,1,1656876786943,1
Bell South,22,s5,1,1656876793856,58
Bell South,22,s5,2,1656876835785,59
Bell South,22,s5,2,1656876842402,119
Bell South,22,s5,3,1656876906795,120
Bell South,22,s5,3,1656876914634,181
Bell South,22,s17,1,1656876787484,1
Bell South,22,s17,1,1656876793906,58
Bell South,22,s17,2,1656876836214,59
Bell South,22,s17,2,1656876842010,119
Bell South,22,s17,3,1656876907325,120
Bell South,22,s17,3,1656876914108,181
Bell South,22,s32,1,1656876787099,1
Bell South,22,s32,1,1656876794014,72
Bell South,22,s32,2,1656876835830,73
Bell South,22,s32,2,1656876843497,143
Bell South,22,s32,3,1656876906942,144
Bell South,22,s32,3,1656876914674,215
Bell South,22,s48,1,1656876787189,1
Bell South,22,s48,1,1656876791735,57
Bell South,22,s48,2,1656876835920,58
Bell South,22,s48,2,1656876840473,117
Bell South,22,s48,3,1656876907032,118
Bell South,22,s48,3,1656876912457,178
Bell South,22,s36,1,1656876786942,1
Bell South,22,s36,1,1656876793792,58
Bell South,22,s36,2,1656876835676,59
Bell South,22,s36,2,1656876842948,119
Bell South,22,s36,3,1656876906790,120
Bell South,22,s36,3,1656876913881,181
Bell South,22,s28,1,1656876787008,1
Bell South,22,s28,1,1656876792202,53
Bell South,22,s28,2,1656876835742,54
Bell South,22,s28,2,1656876841788,105
Bell South,22,s28,3,1656876906854,106
Bell South,22,s28,3,1656876913244,158
Bell South,22,s11,1,1656876787062,1
Bell South,22,s11,1,1656876793922,58
Bell South,22,s11,2,1656876835797,59
Bell South,22,s11,2,1656876843155,119
Bell South,22,s11,3,1656876906913,120
Bell South,22,s11,3,1656876914643,181
Bell South,22,s42,1,1656876786968,1
Bell South,22,s42,1,1656876793155,53
Bell South,22,s42,2,1656876835689,54
Bell South,22,s42,2,1656876842522,106
Bell South,22,s42,3,1656876906808,107
Bell South,22,s42,3,1656876912881,159
Bell South,22,s13,1,1656876787206,1
Bell South,22,s13,1,1656876793028,52
Bell South,22,s13,2,1656876835939,53
Bell South,22,s13,2,1656876842284,104
Bell South,22,s13,3,1656876907053,105
Bell South,22,s13,3,1656876913413,156
Bell South,22,s16,1,1656876787326,1
Bell South,22,s16,1,1656876794142,58
Bell South,22,s16,2,1656876836062,59
Bell South,22,s16,2,1656876843481,119
Bell South,22,s16,3,1656876907186,120
Bell South,22,s16,3,1656876915478,181
Bell South,22,s37,1,1656876787369,1
Bell South,22,s37,1,1656876793820,58
Bell South,22,s37,2,1656876836026,59
Bell South,22,s37,2,1656876842735,119
Bell South,22,s37,3,1656876907207,120
Bell South,22,s37,3,1656876914345,181
Bell South,22,s34,1,1656876787152,1
Bell South,22,s34,1,1656876793730,53
Bell South,22,s34,2,1656876835884,54
Bell South,22,s34,2,1656876843088,106
Bell South,22,s34,3,1656876906996,107
Bell South,22,s34,3,1656876914636,159
Bell South,22,s8,1,1656876786998,1
Bell South,22,s8,1,1656876793921,58
Bell South,22,s8,2,1656876835889,59
Bell South,22,s8,2,1656876843520,119
Bell South,22,s8,3,1656876906848,120
Bell South,22,s8,3,1656876914726,181
Bell South,22,s14,1,1656876787620,1
Bell South,22,s14,1,1656876793932,58
Bell South,22,s14,2,1656876836359,59
Bell South,22,s14,2,1656876843387,119
Bell South,22,s14,3,1656876907469,120
Bell South,22,s14,3,1656876914591,181
Bell South,22,s39,1,1656876787155,1
Bell South,22,s39,1,1656876794145,72
Bell South,22,s39,2,1656876835885,73
Bell South,22,s39,2,1656876843287,143
Bell South,22,s39,3,1656876906999,144
Bell South,22,s39,3,1656876914705,215
Bell South,22,s38,1,1656876787371,1
Bell South,22,s38,1,1656876794253,72
Bell South,22,s38,2,1656876836104,73
Bell South,22,s38,2,1656876843631,143
Bell South,22,s38,3,1656876907212,144
Bell South,22,s38,3,1656876915266,215
Bell South,23,s24,1,1656877000284,1
Bell South,23,s24,1,1656877007604,57
Bell South,23,s24,2,1656877071307,58
Bell South,23,s24,2,1656877078770,117
Bell South,23,s24,3,1656877125392,118
Bell South,23,s24,3,1656877132911,177
Bell South,23,s22,1,1656877000350,1
Bell South,23,s22,1,1656877007096,53
Bell South,23,s22,2,1656877071471,54
Bell South,23,s22,2,1656877078608,125
Bell South,23,s22,3,1656877125529,126
Bell South,23,s22,3,1656877132989,197
Bell South,23,s26,1,1656876999901,1
Bell South,23,s26,1,1656877007403,64
Bell South,23,s26,2,1656877070937,65
Bell South,23,s26,2,1656877078589,134
Bell South,23,s26,3,1656877125010,135
Bell South,23,s26,3,1656877133127,205
Bell South,23,s23,1,1656877000061,1
Bell South,23,s23,1,1656877007527,70
Bell South,23,s23,2,1656877071105,71
Bell South,23,s23,2,1656877079074,140
Bell South,23,s23,3,1656877125163,141
Bell South,23,s23,3,1656877132990,210
Bell South,23,s20,1,1656877000175,1
Bell South,23,s20,1,1656877006662,53
Bell South,23,s20,2,1656877071308,54
Bell South,23,s20,2,1656877078748,125
Bell South,23,s20,3,1656877125351,126
Bell South,23,s20,3,1656877133005,197
Bell South,23,s2,1,1656876999974,1
Bell South,23,s2,1,1656877007703,58
Bell South,23,s2,2,1656877071013,59
Bell South,23,s2,2,1656877078744,119
Bell South,23,s2,3,1656877125099,120
Bell South,23,s2,3,1656877133209,180
Bell South,23,s4,1,1656876999850,1
Bell South,23,s4,1,1656877006552,53
Bell South,23,s4,2,1656877070965,54
Bell South,23,s4,2,1656877077747,106
Bell South,23,s4,3,1656877124977,107
Bell South,23,s4,3,1656877131927,159
Bell South,23,s3,1,1656876999921,1
Bell South,23,s3,1,1656877007576,53
Bell South,23,s3,2,1656877070999,54
Bell South,23,s3,2,1656877077943,106
Bell South,23,s3,3,1656877125032,107
Bell South,23,s3,3,1656877132762,159
Bell South,23,s31,1,1656877000232,1
Bell South,23,s31,1,1656877006972,52
Bell South,23,s31,2,1656877071262,53
Bell South,23,s31,2,1656877076367,104
Bell South,23,s31,3,1656877125340,105
Bell South,23,s31,3,1656877131991,157
Bell South,23,s33,1,1656877000293,1
Bell South,23,s33,1,1656877007787,72
Bell South,23,s33,2,1656877071342,73
Bell South,23,s33,2,1656877079063,144
Bell South,23,s33,3,1656877125405,145
Bell South,23,s33,3,1656877133274,216
Bell South,23,s49,1,1656876999795,1
Bell South,23,s49,1,1656877004259,58
Bell South,23,s49,2,1656877070848,59
Bell South,23,s49,2,1656877076169,119
Bell South,23,s49,3,1656877124881,120
Bell South,23,s49,3,1656877129414,180
Bell South,23,s43,1,1656876999743,1
Bell South,23,s43,1,1656877004416,53
Bell South,23,s43,2,1656877070824,54
Bell South,23,s43,2,1656877075717,106
Bell South,23,s43,3,1656877124852,107
Bell South,23,s43,3,1656877129553,159
Bell South,23,s35,1,1656877000138,1
Bell South,23,s35,1,1656877005952,53
Bell South,23,s35,2,1656877071171,54
Bell South,23,s35,2,1656877077620,106
Bell South,23,s35,3,1656877125245,107
Bell South,23,s35,3,1656877131444,159
Bell South,23,s19,1,1656877000072,1
Bell South,23,s19,1,1656877007791,72
Bell South,23,s19,2,1656877071108,73
Bell South,23,s19,2,1656877079012,144
Bell South,23,s19,3,1656877125167,145
Bell South,23,s19,3,1656877133119,216
Bell South,23,s27,1,1656877000063,1
Bell South,23,s27,1,1656877006493,57
Bell South,23,s27,2,1656877071086,58
Bell South,23,s27,2,1656877077327,117
Bell South,23,s27,3,1656877125171,118
Bell South,23,s27,3,1656877132154,177
Bell South,23,s10,1,1656877000287,1
Bell South,23,s10,1,1656877007494,58
Bell South,23,s10,2,1656877071257,59
Bell South,23,s10,2,1656877078696,119
Bell South,23,s10,3,1656877125390,120
Bell South,23,s10,3,1656877132608,180
Bell South,23,s15,1,1656877000424,1
Bell South,23,s15,1,1656877006235,58
Bell South,23,s15,2,1656877071298,59
Bell South,23,s15,2,1656877078710,119
Bell South,23,s15,3,1656877125526,120
Bell South,23,s15,3,1656877132388,180
Bell South,23,s7,1,1656877000257,1
Bell South,23,s7,1,1656877007726,68
Bell South,23,s7,2,1656877071307,69
Bell South,23,s7,2,1656877078862,136
Bell South,23,s7,3,1656877125366,137
Bell South,23,s7,3,1656877133089,204
Bell South,23,s29,1,1656877000035,1
Bell South,23,s29,1,1656877005812,52
Bell South,23,s29,2,1656877071074,53
Bell South,23,s29,2,1656877077051,104
Bell South,23,s29,3,1656877125148,105
Bell South,23,s29,3,1656877131364,157
Bell South,23,s1,1,1656877000169,1
Bell South,23,s1,1,1656877003070,58
Bell South,23,s1,2,1656877071203,59
Bell South,23,s1,2,1656877073991,119
Bell South,23,s1,3,1656877125283,120
Bell South,23,s1,3,1656877128207,180
Bell South,23,s9,1,1656877000167,1
Bell South,23,s9,1,1656877007099,58
Bell South,23,s9,2,1656877071139,59
Bell South,23,s9,2,1656877077395,119
Bell South,23,s9,3,1656877125266,120
Bell South,23,s9,3,1656877132593,180
Bell South,23,s45,1,1656877000052,1
Bell South,23,s45,1,1656877005650,66
Bell South,23,s45,2,1656877071084,67
Bell South,23,s45,2,1656877076354,130
Bell South,23,s45,3,1656877125160,131
Bell South,23,s45,3,1656877130114,193
Bell South,23,s21,1,1656877000134,1
Bell South,23,s21,1,1656877006967,53
Bell South,23,s21,2,1656877071258,54
Bell South,23,s21,2,1656877078579,125
Bell South,23,s21,3,1656877125317,126
Bell South,23,s21,3,1656877133183,197
Bell South,23,s25,1,1656877000163,1
Bell South,23,s25,1,1656877006962,57
Bell South,23,s25,2,1656877071185,58
Bell South,23,s25,2,1656877078037,117
Bell South,23,s25,3,1656877125268,118
Bell South,23,s25,3,1656877132404,177
Bell South,23,s47,1,1656877000020,1
Bell South,23,s47,1,1656877004794,58
Bell South,23,s47,2,1656877070991,59
Bell South,23,s47,2,1656877075867,119
Bell South,23,s47,3,1656877125117,120
Bell South,23,s47,3,1656877129893,180
Bell South,23,s6,1,1656877000305,1
Bell South,23,s6,1,1656877007131,58
Bell South,23,s6,2,1656877071271,59
Bell South,23,s6,2,1656877078283,119
