Topology,Try,Node,Sequence Number,Timestamp,States Count
ChinaTelecom,51,s34,3,1661713753896,42
ChinaTelecom,51,s34,4,1661713765551,42
ChinaTelecom,51,s8,1,1661713715109,1
ChinaTelecom,51,s8,1,1661713721615,42
ChinaTelecom,51,s8,2,1661713741903,42
ChinaTelecom,51,s8,3,1661713753212,42
ChinaTelecom,51,s8,4,1661713764695,42
ChinaTelecom,51,s14,1,1661713715347,2
ChinaTelecom,51,s14,1,1661713720908,42
ChinaTelecom,51,s14,2,1661713742101,42
ChinaTelecom,51,s14,3,1661713753512,42
ChinaTelecom,51,s14,4,1661713764903,42
ChinaTelecom,51,s39,1,1661713715157,2
ChinaTelecom,51,s39,1,1661713720486,42
ChinaTelecom,51,s39,2,1661713742859,42
ChinaTelecom,51,s39,3,1661713754198,42
ChinaTelecom,51,s39,4,1661713765893,42
ChinaTelecom,51,s38,1,1661713715339,2
ChinaTelecom,51,s38,1,1661713720750,42
ChinaTelecom,51,s38,2,1661713742814,42
ChinaTelecom,51,s38,3,1661713753999,42
ChinaTelecom,51,s38,4,1661713765717,42
ChinaTelecom,52,s24,1,1661715650715,2
ChinaTelecom,52,s24,1,1661715656263,42
ChinaTelecom,52,s24,2,1661715677666,42
ChinaTelecom,52,s24,3,1661715688514,42
ChinaTelecom,52,s24,4,1661715699754,42
ChinaTelecom,52,s22,1,1661715650836,2
ChinaTelecom,52,s22,1,1661715657280,42
ChinaTelecom,52,s22,2,1661715677498,42
ChinaTelecom,52,s22,3,1661715688469,42
ChinaTelecom,52,s22,4,1661715699691,42
ChinaTelecom,52,s26,1,1661715650710,2
ChinaTelecom,52,s26,1,1661715656084,42
ChinaTelecom,52,s26,2,1661715677663,42
ChinaTelecom,52,s26,3,1661715688626,42
ChinaTelecom,52,s26,4,1661715700043,42
ChinaTelecom,52,s23,1,1661715650841,2
ChinaTelecom,52,s23,1,1661715656011,43
ChinaTelecom,52,s23,2,1661715677686,43
ChinaTelecom,52,s23,3,1661715688498,43
ChinaTelecom,52,s23,4,1661715699723,43
ChinaTelecom,52,s20,1,1661715650716,2
ChinaTelecom,52,s20,1,1661715656461,42
ChinaTelecom,52,s20,2,1661715677490,42
ChinaTelecom,52,s20,3,1661715688446,42
ChinaTelecom,52,s20,4,1661715699680,42
ChinaTelecom,52,s2,1,1661715650391,1
ChinaTelecom,52,s2,1,1661715657403,42
ChinaTelecom,52,s2,2,1661715676922,42
ChinaTelecom,52,s2,3,1661715687926,42
ChinaTelecom,52,s2,4,1661715699228,42
ChinaTelecom,52,s4,1,1661715650500,1
ChinaTelecom,52,s4,1,1661715657467,42
ChinaTelecom,52,s4,2,1661715676999,42
ChinaTelecom,52,s4,3,1661715687964,42
ChinaTelecom,52,s4,4,1661715699241,42
ChinaTelecom,52,s3,1,1661715650428,1
ChinaTelecom,52,s3,1,1661715657467,42
ChinaTelecom,52,s3,2,1661715676949,42
ChinaTelecom,52,s3,3,1661715687957,42
ChinaTelecom,52,s3,4,1661715699241,42
ChinaTelecom,52,s31,1,1661715650866,2
ChinaTelecom,52,s31,1,1661715656711,42
ChinaTelecom,52,s31,2,1661715677690,42
ChinaTelecom,52,s31,3,1661715688743,42
ChinaTelecom,52,s31,4,1661715700102,42
ChinaTelecom,52,s33,1,1661715650719,2
ChinaTelecom,52,s33,1,1661715656379,42
ChinaTelecom,52,s33,2,1661715677683,42
ChinaTelecom,52,s33,3,1661715688870,42
ChinaTelecom,52,s33,4,1661715700173,42
ChinaTelecom,52,s35,1,1661715650732,2
ChinaTelecom,52,s35,1,1661715656483,42
ChinaTelecom,52,s35,2,1661715677681,42
ChinaTelecom,52,s35,3,1661715688914,42
ChinaTelecom,52,s35,4,1661715700286,42
ChinaTelecom,52,s19,1,1661715650574,2
ChinaTelecom,52,s19,1,1661715655958,42
ChinaTelecom,52,s19,2,1661715677495,42
ChinaTelecom,52,s19,3,1661715688471,42
ChinaTelecom,52,s19,4,1661715699693,42
ChinaTelecom,52,s27,1,1661715650812,2
ChinaTelecom,52,s27,1,1661715657807,42
ChinaTelecom,52,s27,2,1661715677627,42
ChinaTelecom,52,s27,3,1661715688624,42
ChinaTelecom,52,s27,4,1661715699970,42
ChinaTelecom,52,s10,1,1661715650657,1
ChinaTelecom,52,s10,1,1661715658401,48
ChinaTelecom,52,s10,2,1661715677123,48
ChinaTelecom,52,s10,3,1661715688125,48
ChinaTelecom,52,s10,4,1661715699380,48
ChinaTelecom,52,s15,1,1661715650677,2
ChinaTelecom,52,s15,1,1661715657114,48
ChinaTelecom,52,s15,2,1661715677300,48
ChinaTelecom,52,s15,3,1661715688286,48
ChinaTelecom,52,s15,4,1661715699562,48
ChinaTelecom,52,s7,1,1661715650565,1
ChinaTelecom,52,s7,1,1661715657069,42
ChinaTelecom,52,s7,2,1661715677048,42
ChinaTelecom,52,s7,3,1661715687983,42
ChinaTelecom,52,s7,4,1661715699297,42
ChinaTelecom,52,s29,1,1661715650655,2
ChinaTelecom,52,s29,1,1661715657037,43
ChinaTelecom,52,s29,2,1661715677831,43
ChinaTelecom,52,s29,3,1661715688894,43
ChinaTelecom,52,s29,4,1661715700339,43
ChinaTelecom,52,s1,1,1661715650314,1
ChinaTelecom,52,s1,1,1661715656769,42
ChinaTelecom,52,s1,2,1661715676880,42
ChinaTelecom,52,s1,3,1661715687881,42
ChinaTelecom,52,s1,4,1661715699165,42
ChinaTelecom,52,s9,1,1661715650610,1
ChinaTelecom,52,s9,1,1661715657601,42
ChinaTelecom,52,s9,2,1661715677114,42
ChinaTelecom,52,s9,3,1661715688082,42
ChinaTelecom,52,s9,4,1661715699353,42
ChinaTelecom,52,s21,1,1661715650917,2
ChinaTelecom,52,s21,1,1661715656446,42
ChinaTelecom,52,s21,2,1661715677482,42
ChinaTelecom,52,s21,3,1661715688493,42
ChinaTelecom,52,s21,4,1661715699700,42
ChinaTelecom,52,s25,1,1661715650813,2
ChinaTelecom,52,s25,1,1661715657801,42
ChinaTelecom,52,s25,2,1661715677596,42
ChinaTelecom,52,s25,3,1661715688627,42
ChinaTelecom,52,s25,4,1661715699883,42
ChinaTelecom,52,s6,1,1661715650511,1
ChinaTelecom,52,s6,1,1661715657028,42
ChinaTelecom,52,s6,2,1661715677045,42
ChinaTelecom,52,s6,3,1661715687966,42
ChinaTelecom,52,s6,4,1661715699240,42
ChinaTelecom,52,s40,1,1661715650519,2
ChinaTelecom,52,s40,1,1661715656275,42
ChinaTelecom,52,s40,2,1661715677842,42
ChinaTelecom,52,s40,3,1661715689386,42
ChinaTelecom,52,s40,4,1661715700756,42
ChinaTelecom,52,s41,1,1661715650719,2
ChinaTelecom,52,s41,1,1661715655678,42
ChinaTelecom,52,s41,2,1661715677764,42
ChinaTelecom,52,s41,3,1661715689040,42
ChinaTelecom,52,s41,4,1661715700580,42
ChinaTelecom,52,s18,1,1661715650837,2
ChinaTelecom,52,s18,1,1661715657243,42
ChinaTelecom,52,s18,2,1661715677419,42
ChinaTelecom,52,s18,3,1661715688383,42
ChinaTelecom,52,s18,4,1661715699580,42
ChinaTelecom,52,s12,1,1661715650767,1
ChinaTelecom,52,s12,1,1661715657806,42
ChinaTelecom,52,s12,2,1661715677192,42
ChinaTelecom,52,s12,3,1661715688212,42
ChinaTelecom,52,s12,4,1661715699403,42
ChinaTelecom,52,s30,1,1661715650845,2
ChinaTelecom,52,s30,1,1661715657211,42
ChinaTelecom,52,s30,2,1661715677643,42
ChinaTelecom,52,s30,3,1661715688767,42
ChinaTelecom,52,s30,4,1661715700058,42
ChinaTelecom,52,s5,1,1661715650507,1
ChinaTelecom,52,s5,1,1661715657858,42
ChinaTelecom,52,s5,2,1661715677040,42
ChinaTelecom,52,s5,3,1661715687963,42
ChinaTelecom,52,s5,4,1661715699238,42
ChinaTelecom,52,s17,1,1661715650506,2
ChinaTelecom,52,s17,1,1661715656841,44
ChinaTelecom,52,s17,2,1661715677419,44
ChinaTelecom,52,s17,3,1661715688393,44
ChinaTelecom,52,s17,4,1661715699578,44
ChinaTelecom,52,s32,1,1661715650818,2
ChinaTelecom,52,s32,1,1661715657860,42
ChinaTelecom,52,s32,2,1661715677657,42
ChinaTelecom,52,s32,3,1661715688799,42
ChinaTelecom,52,s32,4,1661715700103,42
ChinaTelecom,52,s36,1,1661715650731,2
ChinaTelecom,52,s36,1,1661715656515,42
ChinaTelecom,52,s36,2,1661715677699,42
ChinaTelecom,52,s36,3,1661715688920,42
ChinaTelecom,52,s36,4,1661715700289,42
ChinaTelecom,52,s28,1,1661715650659,2
ChinaTelecom,52,s28,1,1661715656289,42
ChinaTelecom,52,s28,2,1661715677816,42
ChinaTelecom,52,s28,3,1661715688729,42
ChinaTelecom,52,s28,4,1661715700264,42
ChinaTelecom,52,s11,1,1661715650710,1
ChinaTelecom,52,s11,1,1661715657723,42
ChinaTelecom,52,s11,2,1661715677155,42
ChinaTelecom,52,s11,3,1661715688189,42
ChinaTelecom,52,s11,4,1661715699402,42
ChinaTelecom,52,s42,1,1661715650733,2
ChinaTelecom,52,s42,1,1661715656167,42
ChinaTelecom,52,s42,2,1661715677815,42
ChinaTelecom,52,s42,3,1661715689068,42
ChinaTelecom,52,s42,4,1661715700468,42
ChinaTelecom,52,s13,1,1661715650804,1
ChinaTelecom,52,s13,1,1661715657233,42
ChinaTelecom,52,s13,2,1661715677197,42
ChinaTelecom,52,s13,3,1661715688219,42
ChinaTelecom,52,s13,4,1661715699444,42
ChinaTelecom,52,s16,1,1661715650677,2
ChinaTelecom,52,s16,1,1661715657172,48
ChinaTelecom,52,s16,2,1661715677354,48
ChinaTelecom,52,s16,3,1661715688325,48
ChinaTelecom,52,s16,4,1661715699566,48
ChinaTelecom,52,s37,1,1661715650732,2
ChinaTelecom,52,s37,1,1661715656575,42
ChinaTelecom,52,s37,2,1661715677693,42
ChinaTelecom,52,s37,3,1661715688997,42
ChinaTelecom,52,s37,4,1661715700362,42
ChinaTelecom,52,s34,1,1661715650619,2
ChinaTelecom,52,s34,1,1661715655860,42
ChinaTelecom,52,s34,2,1661715677736,42
ChinaTelecom,52,s34,3,1661715688892,42
ChinaTelecom,52,s34,4,1661715700277,42
ChinaTelecom,52,s8,1,1661715650602,1
ChinaTelecom,52,s8,1,1661715657081,42
ChinaTelecom,52,s8,2,1661715677050,42
ChinaTelecom,52,s8,3,1661715688018,42
ChinaTelecom,52,s8,4,1661715699328,42
ChinaTelecom,52,s14,1,1661715650868,1
ChinaTelecom,52,s14,1,1661715656496,42
ChinaTelecom,52,s14,2,1661715677248,42
ChinaTelecom,52,s14,3,1661715688221,42
ChinaTelecom,52,s14,4,1661715699494,42
ChinaTelecom,52,s39,1,1661715650692,2
ChinaTelecom,52,s39,1,1661715656265,42
ChinaTelecom,52,s39,2,1661715677775,42
ChinaTelecom,52,s39,3,1661715689023,42
ChinaTelecom,52,s39,4,1661715700476,42
ChinaTelecom,52,s38,1,1661715650851,2
ChinaTelecom,52,s38,1,1661715656592,42
ChinaTelecom,52,s38,2,1661715677772,42
ChinaTelecom,52,s38,3,1661715688946,42
ChinaTelecom,52,s38,4,1661715700413,42
ChinaTelecom,53,s24,1,1661715762017,2
ChinaTelecom,53,s24,1,1661715768131,42
ChinaTelecom,53,s24,2,1661715788929,42
ChinaTelecom,53,s24,3,1661715800402,42
ChinaTelecom,53,s24,4,1661715811723,42
ChinaTelecom,53,s22,1,1661715762247,2
ChinaTelecom,53,s22,1,1661715767925,42
ChinaTelecom,53,s22,2,1661715788891,42
ChinaTelecom,53,s22,3,1661715800148,42
ChinaTelecom,53,s22,4,1661715811553,42
ChinaTelecom,53,s22,4,1661715813485,43
ChinaTelecom,53,s26,1,1661715762016,2
ChinaTelecom,53,s26,1,1661715768251,42
ChinaTelecom,53,s26,2,1661715789015,42
ChinaTelecom,53,s26,3,1661715800364,42
ChinaTelecom,53,s26,4,1661715811794,42
ChinaTelecom,53,s26,4,1661715812236,44
ChinaTelecom,53,s23,1,1661715762235,2
ChinaTelecom,53,s23,1,1661715767931,42
ChinaTelecom,53,s23,2,1661715788873,42
ChinaTelecom,53,s23,3,1661715800179,42
ChinaTelecom,53,s23,4,1661715811587,42
ChinaTelecom,53,s20,1,1661715762033,2
ChinaTelecom,53,s20,1,1661715768106,42
ChinaTelecom,53,s20,2,1661715788806,42
ChinaTelecom,53,s20,3,1661715800164,42
ChinaTelecom,53,s20,4,1661715811485,42
ChinaTelecom,53,s2,1,1661715761698,1
ChinaTelecom,53,s2,1,1661715768769,42
ChinaTelecom,53,s2,2,1661715788138,42
ChinaTelecom,53,s2,3,1661715799533,42
ChinaTelecom,53,s2,4,1661715810929,42
ChinaTelecom,53,s2,4,1661715812206,43
ChinaTelecom,53,s4,1,1661715761829,1
ChinaTelecom,53,s4,1,1661715768979,42
ChinaTelecom,53,s4,2,1661715788269,42
ChinaTelecom,53,s4,3,1661715799624,42
ChinaTelecom,53,s4,4,1661715811074,42
ChinaTelecom,53,s4,4,1661715813672,45
ChinaTelecom,53,s3,1,1661715761757,1
ChinaTelecom,53,s3,1,1661715769083,42
ChinaTelecom,53,s3,2,1661715788213,42
ChinaTelecom,53,s3,3,1661715799571,42
ChinaTelecom,53,s3,4,1661715811001,42
ChinaTelecom,53,s3,4,1661715812364,43
ChinaTelecom,53,s31,1,1661715762196,2
ChinaTelecom,53,s31,1,1661715767835,42
ChinaTelecom,53,s31,2,1661715789054,42
ChinaTelecom,53,s31,3,1661715800541,42
ChinaTelecom,53,s31,4,1661715811430,43
ChinaTelecom,53,s31,4,1661715813687,51
ChinaTelecom,53,s33,1,1661715762017,2
ChinaTelecom,53,s33,1,1661715767671,42
ChinaTelecom,53,s33,2,1661715789105,42
ChinaTelecom,53,s33,3,1661715800514,42
ChinaTelecom,53,s33,4,1661715811876,42
ChinaTelecom,53,s33,4,1661715812134,43
ChinaTelecom,53,s35,1,1661715762025,2
ChinaTelecom,53,s35,1,1661715767885,42
ChinaTelecom,53,s35,2,1661715789107,42
ChinaTelecom,53,s35,3,1661715800559,42
ChinaTelecom,53,s35,4,1661715811884,42
ChinaTelecom,53,s19,1,1661715761893,2
ChinaTelecom,53,s19,1,1661715767940,42
ChinaTelecom,53,s19,2,1661715788737,42
ChinaTelecom,53,s19,3,1661715800160,42
ChinaTelecom,53,s19,4,1661715811456,42
ChinaTelecom,53,s19,4,1661715812189,43
ChinaTelecom,53,s27,1,1661715762239,2
ChinaTelecom,53,s27,1,1661715769035,42
ChinaTelecom,53,s27,2,1661715788932,42
ChinaTelecom,53,s27,3,1661715800354,42
ChinaTelecom,53,s27,4,1661715811702,42
ChinaTelecom,53,s10,1,1661715762108,1
ChinaTelecom,53,s10,1,1661715769427,46
ChinaTelecom,53,s10,2,1661715788511,46
ChinaTelecom,53,s10,3,1661715799866,46
ChinaTelecom,53,s10,4,1661715811280,46
ChinaTelecom,53,s10,4,1661715812433,51
ChinaTelecom,53,s15,1,1661715762037,2
ChinaTelecom,53,s15,1,1661715768143,42
ChinaTelecom,53,s15,2,1661715788674,42
ChinaTelecom,53,s15,3,1661715800023,42
ChinaTelecom,53,s15,4,1661715811411,42
ChinaTelecom,53,s15,4,1661715813475,47
ChinaTelecom,53,s7,1,1661715761944,1
ChinaTelecom,53,s7,1,1661715768713,42
ChinaTelecom,53,s7,2,1661715788454,42
ChinaTelecom,53,s7,3,1661715799739,42
ChinaTelecom,53,s7,4,1661715811179,42
ChinaTelecom,53,s7,4,1661715812131,43
ChinaTelecom,53,s29,1,1661715761998,2
ChinaTelecom,53,s29,1,1661715767672,42
ChinaTelecom,53,s29,2,1661715789313,42
ChinaTelecom,53,s29,3,1661715800484,42
ChinaTelecom,53,s29,4,1661715812158,42
ChinaTelecom,53,s29,4,1661715813278,43
ChinaTelecom,53,s1,1,1661715761630,1
ChinaTelecom,53,s1,1,1661715768802,43
ChinaTelecom,53,s1,2,1661715788067,43
ChinaTelecom,53,s1,3,1661715799465,43
ChinaTelecom,53,s1,4,1661715810883,43
ChinaTelecom,53,s1,4,1661715813466,46
ChinaTelecom,53,s9,1,1661715762000,2
ChinaTelecom,53,s9,1,1661715768836,42
ChinaTelecom,53,s9,2,1661715788531,42
ChinaTelecom,53,s9,3,1661715799843,42
ChinaTelecom,53,s9,4,1661715811323,42
ChinaTelecom,53,s21,1,1661715762214,2
ChinaTelecom,53,s21,1,1661715768292,42
ChinaTelecom,53,s21,2,1661715788807,42
ChinaTelecom,53,s21,3,1661715800144,42
ChinaTelecom,53,s21,4,1661715811511,42
ChinaTelecom,53,s25,1,1661715762231,2
ChinaTelecom,53,s25,1,1661715769034,42
ChinaTelecom,53,s25,2,1661715788908,42
ChinaTelecom,53,s25,3,1661715800261,42
ChinaTelecom,53,s25,4,1661715811631,42
ChinaTelecom,53,s6,1,1661715761910,1
ChinaTelecom,53,s6,1,1661715768833,42
ChinaTelecom,53,s6,2,1661715788409,42
ChinaTelecom,53,s6,3,1661715799731,42
ChinaTelecom,53,s6,4,1661715811131,42
ChinaTelecom,53,s40,1,1661715761829,2
ChinaTelecom,53,s40,1,1661715767229,42
ChinaTelecom,53,s40,2,1661715789569,42
ChinaTelecom,53,s40,3,1661715800979,42
ChinaTelecom,53,s40,4,1661715812231,42
ChinaTelecom,53,s41,1,1661715762022,2
ChinaTelecom,53,s41,1,1661715767699,42
ChinaTelecom,53,s41,2,1661715789428,42
ChinaTelecom,53,s41,3,1661715800708,42
ChinaTelecom,53,s41,4,1661715812098,42
ChinaTelecom,53,s41,4,1661715812220,43
ChinaTelecom,53,s18,1,1661715762237,2
ChinaTelecom,53,s18,1,1661715768011,42
ChinaTelecom,53,s18,2,1661715788709,42
ChinaTelecom,53,s18,3,1661715800104,42
ChinaTelecom,53,s18,4,1661715811478,42
ChinaTelecom,53,s18,4,1661715813487,43
ChinaTelecom,53,s12,1,1661715762167,1
ChinaTelecom,53,s12,1,1661715769030,42
ChinaTelecom,53,s12,2,1661715788587,42
ChinaTelecom,53,s12,3,1661715799948,42
ChinaTelecom,53,s12,4,1661715811323,42
ChinaTelecom,53,s30,1,1661715762246,2
ChinaTelecom,53,s30,1,1661715768158,42
ChinaTelecom,53,s30,2,1661715789012,42
ChinaTelecom,53,s30,3,1661715800501,42
ChinaTelecom,53,s30,4,1661715811826,42
ChinaTelecom,53,s30,4,1661715813496,43
ChinaTelecom,53,s5,1,1661715761877,1
ChinaTelecom,53,s5,1,1661715769038,42
ChinaTelecom,53,s5,2,1661715788333,42
ChinaTelecom,53,s5,3,1661715799687,42
ChinaTelecom,53,s5,4,1661715811126,42
ChinaTelecom,53,s17,1,1661715761814,2
ChinaTelecom,53,s17,1,1661715767995,42
ChinaTelecom,53,s17,2,1661715788679,42
ChinaTelecom,53,s17,3,1661715800082,42
ChinaTelecom,53,s17,4,1661715811390,43
ChinaTelecom,53,s17,4,1661715813688,54
ChinaTelecom,53,s32,1,1661715762239,2
ChinaTelecom,53,s32,1,1661715769030,42
ChinaTelecom,53,s32,2,1661715789134,42
ChinaTelecom,53,s32,3,1661715800520,42
ChinaTelecom,53,s32,4,1661715811882,42
ChinaTelecom,53,s36,1,1661715762027,2
ChinaTelecom,53,s36,1,1661715767742,42
ChinaTelecom,53,s36,2,1661715789152,42
ChinaTelecom,53,s36,3,1661715800557,42
ChinaTelecom,53,s36,4,1661715811911,42
ChinaTelecom,53,s28,1,1661715761999,2
ChinaTelecom,53,s28,1,1661715767466,42
ChinaTelecom,53,s28,2,1661715789184,42
ChinaTelecom,53,s28,3,1661715800464,42
ChinaTelecom,53,s28,4,1661715811253,43
ChinaTelecom,53,s28,4,1661715813455,51
ChinaTelecom,53,s11,1,1661715762017,2
ChinaTelecom,53,s11,1,1661715768877,42
ChinaTelecom,53,s11,2,1661715788561,42
ChinaTelecom,53,s11,3,1661715799913,42
ChinaTelecom,53,s11,4,1661715811354,42
ChinaTelecom,53,s42,1,1661715762024,2
ChinaTelecom,53,s42,1,1661715767489,42
ChinaTelecom,53,s42,2,1661715789407,42
ChinaTelecom,53,s42,3,1661715800767,42
ChinaTelecom,53,s42,4,1661715812143,43
ChinaTelecom,53,s42,4,1661715812298,43
ChinaTelecom,53,s13,1,1661715762169,1
ChinaTelecom,53,s13,1,1661715768029,42
ChinaTelecom,53,s13,2,1661715788591,42
ChinaTelecom,53,s13,3,1661715799998,42
ChinaTelecom,53,s13,4,1661715811353,42
ChinaTelecom,53,s13,4,1661715813485,43
ChinaTelecom,53,s16,1,1661715762013,2
ChinaTelecom,53,s16,1,1661715767897,42
ChinaTelecom,53,s16,2,1661715788677,42
ChinaTelecom,53,s16,3,1661715800030,42
ChinaTelecom,53,s16,4,1661715811411,42
ChinaTelecom,53,s16,4,1661715813543,47
ChinaTelecom,53,s37,1,1661715762026,2
ChinaTelecom,53,s37,1,1661715767592,42
ChinaTelecom,53,s37,2,1661715789175,42
ChinaTelecom,53,s37,3,1661715800623,42
ChinaTelecom,53,s37,4,1661715811979,42
ChinaTelecom,53,s34,1,1661715761944,2
ChinaTelecom,53,s34,1,1661715768122,42
ChinaTelecom,53,s34,2,1661715789124,42
ChinaTelecom,53,s34,3,1661715800522,42
ChinaTelecom,53,s34,4,1661715811936,42
ChinaTelecom,53,s34,4,1661715812145,43
ChinaTelecom,53,s8,1,1661715761991,1
ChinaTelecom,53,s8,1,1661715768897,42
ChinaTelecom,53,s8,2,1661715788477,42
ChinaTelecom,53,s8,3,1661715799776,42
ChinaTelecom,53,s8,4,1661715811216,42
ChinaTelecom,53,s14,1,1661715762223,1
ChinaTelecom,53,s14,1,1661715768464,42
ChinaTelecom,53,s14,2,1661715788619,42
ChinaTelecom,53,s14,3,1661715799988,42
ChinaTelecom,53,s14,4,1661715811376,42
ChinaTelecom,53,s14,4,1661715812472,44
ChinaTelecom,53,s39,1,1661715762013,2
ChinaTelecom,53,s39,1,1661715767575,42
ChinaTelecom,53,s39,2,1661715789388,42
ChinaTelecom,53,s39,3,1661715800830,42
ChinaTelecom,53,s39,4,1661715812095,42
ChinaTelecom,53,s38,1,1661715762241,2
ChinaTelecom,53,s38,1,1661715767989,42
ChinaTelecom,53,s38,2,1661715789177,42
ChinaTelecom,53,s38,3,1661715800655,42
ChinaTelecom,53,s38,4,1661715812058,42
ChinaTelecom,54,s24,1,1661715873255,2
ChinaTelecom,54,s24,1,1661715879082,42
ChinaTelecom,54,s24,2,1661715900205,42
ChinaTelecom,54,s24,3,1661715911628,42
ChinaTelecom,54,s24,4,1661715923316,42
ChinaTelecom,54,s22,1,1661715873431,2
ChinaTelecom,54,s22,1,1661715879682,42
ChinaTelecom,54,s22,2,1661715900130,42
ChinaTelecom,54,s22,3,1661715911445,42
ChinaTelecom,54,s22,4,1661715923111,42
ChinaTelecom,54,s26,1,1661715873246,2
ChinaTelecom,54,s26,1,1661715879194,42
ChinaTelecom,54,s26,2,1661715900171,42
ChinaTelecom,54,s26,3,1661715911618,42
ChinaTelecom,54,s26,4,1661715923382,42
ChinaTelecom,54,s23,1,1661715873408,2
ChinaTelecom,54,s23,1,1661715878971,42
ChinaTelecom,54,s23,2,1661715900183,42
ChinaTelecom,54,s23,3,1661715911524,42
ChinaTelecom,54,s23,4,1661715923158,42
ChinaTelecom,54,s20,1,1661715873247,2
ChinaTelecom,54,s20,1,1661715879302,42
ChinaTelecom,54,s20,2,1661715900047,42
ChinaTelecom,54,s20,3,1661715911412,42
ChinaTelecom,54,s20,4,1661715923099,42
ChinaTelecom,54,s2,1,1661715872967,1
ChinaTelecom,54,s2,1,1661715880384,42
ChinaTelecom,54,s2,2,1661715899556,42
ChinaTelecom,54,s2,3,1661715910685,42
ChinaTelecom,54,s2,4,1661715922413,42
ChinaTelecom,54,s4,1,1661715873041,1
ChinaTelecom,54,s4,1,1661715880152,42
ChinaTelecom,54,s4,2,1661715899668,42
ChinaTelecom,54,s4,3,1661715910813,42
ChinaTelecom,54,s4,4,1661715922517,42
ChinaTelecom,54,s3,1,1661715872974,1
ChinaTelecom,54,s3,1,1661715880133,42
ChinaTelecom,54,s3,2,1661715899623,42
ChinaTelecom,54,s3,3,1661715910746,42
ChinaTelecom,54,s3,4,1661715922471,42
ChinaTelecom,54,s31,1,1661715873447,2
ChinaTelecom,54,s31,1,1661715879417,42
ChinaTelecom,54,s31,2,1661715900296,42
ChinaTelecom,54,s31,3,1661715911750,42
ChinaTelecom,54,s31,4,1661715923489,42
ChinaTelecom,54,s33,1,1661715873257,2
ChinaTelecom,54,s33,1,1661715879249,42
ChinaTelecom,54,s33,2,1661715900326,42
ChinaTelecom,54,s33,3,1661715911814,42
ChinaTelecom,54,s33,4,1661715923557,42
ChinaTelecom,54,s35,1,1661715873262,2
ChinaTelecom,54,s35,1,1661715879459,42
ChinaTelecom,54,s35,2,1661715900321,42
ChinaTelecom,54,s35,3,1661715911879,42
ChinaTelecom,54,s35,4,1661715923631,42
ChinaTelecom,54,s19,1,1661715873156,2
ChinaTelecom,54,s19,1,1661715879165,42
ChinaTelecom,54,s19,2,1661715900032,42
ChinaTelecom,54,s19,3,1661715911377,42
ChinaTelecom,54,s19,4,1661715923042,42
ChinaTelecom,54,s27,1,1661715873457,2
ChinaTelecom,54,s27,1,1661715880411,42
ChinaTelecom,54,s27,2,1661715900194,42
ChinaTelecom,54,s27,3,1661715911612,42
ChinaTelecom,54,s27,4,1661715923348,42
ChinaTelecom,54,s10,1,1661715873327,1
ChinaTelecom,54,s10,1,1661715881598,49
ChinaTelecom,54,s10,2,1661715899731,49
ChinaTelecom,54,s10,3,1661715911079,49
ChinaTelecom,54,s10,4,1661715922819,49
ChinaTelecom,54,s15,1,1661715873263,2
ChinaTelecom,54,s15,1,1661715880182,52
ChinaTelecom,54,s15,2,1661715899891,52
ChinaTelecom,54,s15,3,1661715911217,52
ChinaTelecom,54,s15,4,1661715922877,52
ChinaTelecom,54,s7,1,1661715873199,1
ChinaTelecom,54,s7,1,1661715880067,42
ChinaTelecom,54,s7,2,1661715899696,42
ChinaTelecom,54,s7,3,1661715910934,42
ChinaTelecom,54,s7,4,1661715922693,42
ChinaTelecom,54,s29,1,1661715873247,2
ChinaTelecom,54,s29,1,1661715879384,43
ChinaTelecom,54,s29,2,1661715900455,43
ChinaTelecom,54,s29,3,1661715911680,43
ChinaTelecom,54,s29,4,1661715923509,43
ChinaTelecom,54,s1,1,1661715872899,1
ChinaTelecom,54,s1,1,1661715879794,42
ChinaTelecom,54,s1,2,1661715899483,42
ChinaTelecom,54,s1,3,1661715910641,42
ChinaTelecom,54,s1,4,1661715922346,42
ChinaTelecom,54,s9,1,1661715873251,2
ChinaTelecom,54,s9,1,1661715880194,42
ChinaTelecom,54,s9,2,1661715899707,42
ChinaTelecom,54,s9,3,1661715911062,42
ChinaTelecom,54,s9,4,1661715922857,42
ChinaTelecom,54,s21,1,1661715873439,2
ChinaTelecom,54,s21,1,1661715879304,42
ChinaTelecom,54,s21,2,1661715900068,42
ChinaTelecom,54,s21,3,1661715911433,42
ChinaTelecom,54,s21,4,1661715923149,42
ChinaTelecom,54,s25,1,1661715873449,2
ChinaTelecom,54,s25,1,1661715880383,42
ChinaTelecom,54,s25,2,1661715900149,42
ChinaTelecom,54,s25,3,1661715911519,42
ChinaTelecom,54,s25,4,1661715923291,42
ChinaTelecom,54,s6,1,1661715873142,1
ChinaTelecom,54,s6,1,1661715880374,42
ChinaTelecom,54,s6,2,1661715899687,42
ChinaTelecom,54,s6,3,1661715910880,42
ChinaTelecom,54,s6,4,1661715922645,42
ChinaTelecom,54,s40,1,1661715873099,2
ChinaTelecom,54,s40,1,1661715879081,42
ChinaTelecom,54,s40,2,1661715900787,42
ChinaTelecom,54,s40,3,1661715912467,42
ChinaTelecom,54,s40,4,1661715923936,42
ChinaTelecom,54,s41,1,1661715873256,2
ChinaTelecom,54,s41,1,1661715878911,42
